Ticker,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
RELIANCE,0.8147589414594129,0.7920928828298599,0.490760995804923,-0.39956759734125935,0.3716843192741173,0.6702343661975102,-0.24697261775677842,-0.3945963490661888,0.5284949796655275,0.521985600404785,0.783573948142616,0.36218170821544027,0.6831110201489982,0.8179995648744383,0.6137767509520679,0.4400122474434718,0.5171059123552009,0.42016318916730216,-0.06400820265830753,-0.20042232756709114,0.6414364499959511,0.4501691515285533,-0.06304102718054391,0.48620781112474304,-0.01940715018540737,0.2998687258825475,-0.07709615500756216,0.3677782581382012,0.06260624994102748,0.6060273890279224,0.5089213301514757,0.7855974808980066,0.5725294958544884,0.5671940258135031,0.851855171734235,0.6694140572174272,1.0,0.38777797628309024,0.6972456140460156,0.4499687918822671,0.5747943470634829,0.8563615896682089,0.9504548177438645,0.7452022491383337,0.5096668183902713,0.31143841923476373,0.3255825532806564,0.5073550693300968,0.378481719284048,0.46857082812825396
SBILIFE,0.2228591915122941,0.7154518522375081,0.8546878110818547,0.10911890438890152,0.6236015396597051,0.7238307306141495,0.41054540973438686,-0.20943502264473518,0.7086257244137947,0.7521464280020331,0.6848549001762858,0.7881607441050512,0.7759974528639431,0.6641281526810745,0.9013874175025113,0.6378486374017035,0.8137927986641684,0.787655029570695,0.5797959096375696,0.7257555284741469,0.6803687682575279,0.5683120954802198,0.593694600222503,0.8133416349839829,-0.5647319899280407,0.8792097450699582,0.7395610002285821,0.6823597089621402,0.2895199791897086,0.47830389387825906,0.7347336067862489,0.5153021930513094,0.22559480277658459,0.8220012601729875,0.6704083795836204,0.7329433176493071,0.38777797628309024,1.0,0.624006086748728,0.8676469561830259,0.8700211565925058,0.4427293640138566,0.4737312742396332,0.39000526439731836,0.8580800618454806,0.874358774107937,0.04974816977133818,0.8223574415005758,0.8161699660116353,0.8273115878728059
SBIN,0.52919593206044,0.915735842819481,0.6559374666038386,-0.4905340173559037,0.7292166947267931,0.9549590261884798,-0.04137148770847312,-0.4901798690399841,0.8932419324163913,0.8907809524878592,0.9370959460808662,0.5978418483787644,0.8795805944003436,0.9074721624513967,0.7290784592624371,0.8523525091386658,0.8719854924765497,0.4574622885246858,0.29454662251595637,0.14244515479456615,0.8106846976019833,0.7915579215492612,0.06421714388333885,0.8778799974089988,-0.46346458659427275,0.4732150003522601,0.21052507700942227,0.7886866412413939,-0.10166265681744753,0.599938331414794,0.9013945954891209,0.879059853358631,0.2729297535049166,0.8938717883248869,0.8986997477431687,0.9510733939044588,0.6972456140460156,0.624006086748728,1.0,0.7723228788061824,0.844354562979807,0.4928454322934271,0.795327977171099,0.8695879732399047,0.6159843612896138,0.6376439289308353,-0.13373868779677883,0.8918493974204535,0.6538570757688399,0.6345479964304517
SHRIRAMFIN,0.3010451882108487,0.8257192377328877,0.8400196513065529,-0.0579230058986284,0.783349463814559,0.8671932346317736,0.2990796833520857,-0.17496675201928386,0.8904280096744905,0.9148180081507877,0.7465258134845673,0.8332762912031318,0.8438517599785174,0.7663629188938944,0.8476647763242778,0.8339794340215917,0.9422578560020819,0.6598616305229003,0.6661483974968668,0.5644987665107835,0.8251980655563109,0.7970896966826425,0.4983285517968531,0.9360771705612534,-0.5475493843692579,0.7907425110427723,0.6306629237045474,0.8824257493362533,0.25025019379436353,0.5658831798463015,0.9047744671225034,0.625770730270432,0.20258499815593672,0.9247105782558448,0.7353999802166657,0.8836784218076299,0.4499687918822671,0.8676469561830259,0.7723228788061824,1.0,0.870458494802959,0.38838365371138545,0.5350213807880061,0.5748886324187852,0.7316345410519436,0.9320995679420473,-0.10195610888206043,0.9398025087446888,0.9291445547314875,0.8021091899813616
SUNPHARMA,0.4069162603004577,0.8350721115733877,0.9023477145387231,-0.24376081299075247,0.610946213828802,0.9108750279874641,0.2232941068024724,-0.43204097635738437,0.8024626888609876,0.8631808194596111,0.8934745186116149,0.6737852804596237,0.9114746797042735,0.8089549871041828,0.8904497600037597,0.7312194796969146,0.8659988752793667,0.779989710718278,0.394833398975823,0.49357117044243703,0.7456689591502961,0.6758083564837545,0.26360188401581147,0.8864048452520363,-0.5486560933700488,0.7780588032572241,0.5035798420162758,0.7458153586827944,0.06392500969366509,0.5621290489310505,0.8310614390667057,0.7136883476100341,0.23346819926492604,0.9051189509456731,0.8461444852498247,0.8813343372730712,0.5747943470634829,0.8700211565925058,0.844354562979807,0.870458494802959,1.0,0.51216628361889,0.670126260606354,0.6230652182302735,0.8553256032034539,0.8114363099561166,0.04040520243489638,0.9189609526913062,0.7411306009815816,0.8242753570422595
TATACONSUM,0.7302342741062271,0.6361095358760265,0.49137723952860113,-0.14735530289330986,0.30426513797753235,0.5099927307381329,-0.11671447490085468,-0.29960542586525335,0.3861878523697118,0.4040857641480376,0.6253312642083014,0.423559318788186,0.5861272605725113,0.6676838772412655,0.6095893781465274,0.2897335926396519,0.41087026641397856,0.5564373653622928,0.008771135877860664,-0.06792545231217192,0.5433747700509339,0.3474447732298853,0.1468521473385752,0.3763848322794023,0.004056718906269263,0.4475845543154044,0.15354970412806954,0.2462177407575138,0.25669835337203273,0.5733909360595922,0.3747576566149955,0.6063909918060053,0.6768397882585474,0.4529191308329732,0.714724342087235,0.5187478258592002,0.8563615896682089,0.4427293640138566,0.4928454322934271,0.38838365371138545,0.51216628361889,1.0,0.8002033941495018,0.5255013813443394,0.5882470111925365,0.35258753595089276,0.5149497498962744,0.40917784067519736,0.38342981764279255,0.4991310010270842
TATAMOTORS,0.7389794668902635,0.8499729054321092,0.5104724124121129,-0.426867762642015,0.4461083663792914,0.7704095650027342,-0.1837679956450631,-0.40496538372486673,0.6236396970743807,0.6275646386976806,0.8532932134662584,0.4294905337696596,0.7448102744749757,0.8811091257246746,0.6855306300820797,0.5557503691518229,0.6306632025923631,0.40046305699395146,0.001101825441619213,-0.09349509957863175,0.6928794767439516,0.537234918588834,-0.009066314034427888,0.6044163645393011,-0.1464127952638088,0.3056531668816134,-0.018842321107536388,0.4707902105492757,0.037134131950779525,0.6059517386467345,0.6142032543241595,0.8940238788081496,0.5475097759801837,0.6710007633142133,0.9136632995086186,0.7546260158473868,0.9504548177438645,0.4737312742396332,0.795327977171099,0.5350213807880061,0.670126260606354,0.8002033941495018,1.0,0.8486169668198027,0.5548504578376816,0.36622836535399317,0.2180703741904958,0.6124591523297013,0.4301593339307416,0.4782364592417811
TATASTEEL,0.6174549198554489,0.8489281618675182,0.4045480214405315,-0.5067335098129139,0.6036880746930169,0.8285776425480085,-0.07926571390820314,-0.282660999460125,0.7667306906718152,0.7402960321060518,0.8050096605876494,0.47564939868835654,0.7039356823851101,0.8528514455512112,0.5388054373680335,0.7438037477575522,0.7271868938380838,0.19172533064786582,0.1498353824433047,-0.06908513657668149,0.7238256850422379,0.7447404776932941,-0.008221231637531393,0.709480577636457,-0.24928515353797065,0.1710654373707584,0.0004882307566774713,0.6711768691825238,0.02118371656235412,0.5998654938321605,0.7536868602125569,0.9435133472126432,0.3776705222807167,0.7423523174966796,0.8371662250737779,0.806198912243096,0.7452022491383337,0.39000526439731836,0.8695879732399047,0.5748886324187852,0.6230652182302735,0.5255013813443394,0.8486169668198027,1.0,0.3627509659461969,0.3881058078673571,-0.045138104441173,0.6830170165825058,0.47352443648777504,0.3702098337523754
TCS,0.3539301152755678,0.6531185663705347,0.8379137871732766,-0.05898595776745774,0.45456878361529435,0.6693035098854433,0.19240642581950532,-0.41761437198005463,0.5671453729390928,0.633881706633446,0.7410345300609361,0.5978760695474834,0.7708491654709895,0.6583774403344879,0.8919428297157433,0.48091373447327446,0.6744857568136864,0.870695721704791,0.33190905695638273,0.494295482501372,0.614940299045639,0.4263067662368691,0.3417526294625626,0.696704769470642,-0.472306589589835,0.8773653905674312,0.5316972238139984,0.5078443244102797,0.12746839477253552,0.41867317411183347,0.6048426119785273,0.46802695187933585,0.280092369687835,0.7087680872087673,0.7068134988305154,0.6868128639149447,0.5096668183902713,0.8580800618454806,0.6159843612896138,0.7316345410519436,0.8553256032034539,0.5882470111925365,0.5548504578376816,0.3627509659461969,1.0,0.7637223791779841,0.14933376966739928,0.7313968359351039,0.6640466488557982,0.8683009985757644
TECHM,0.16529568768083464,0.698463340282176,0.825433599954149,0.08761070003481371,0.765675430149529,0.7469286923848006,0.32435380503755745,-0.1693954986666566,0.8141311725183764,0.8558106614741492,0.6288483425079957,0.8734739331453949,0.7722063910838279,0.652011584790549,0.7995842675303079,0.7704960408681416,0.8803705139423769,0.7170739549197197,0.6919561429532974,0.6508170390130684,0.7890626455449453,0.7494591642622056,0.6094512534821724,0.8736170870905496,-0.622994120035209,0.8999163308492407,0.7730896878477762,0.826695522670487,0.29527487251119633,0.4804927743288706,0.8362253844419071,0.4595975636942285,0.13171294279514648,0.8431500663777984,0.6082768220078566,0.7918621347431652,0.31143841923476373,0.874358774107937,0.6376439289308353,0.9320995679420473,0.8114363099561166,0.35258753595089276,0.36622836535399317,0.3881058078673571,0.7637223791779841,1.0,-0.10157583233911863,0.8858105569855164,0.9383205841894161,0.8239371977509482
TITAN,0.3487826835151986,0.006259709012146756,0.15476180364810926,0.20010849436755487,-0.13933347315738814,-0.08171472016160243,0.3086755457114096,0.12984349382113058,-0.237495002462102,-0.19534912593135367,0.05020960684162246,-0.08790384329482007,0.026869926841822326,0.008094210865279162,0.11415157803321813,-0.26749049490861443,-0.17549529197517305,0.3787177710374407,-0.02567307653593652,-0.006537542882364225,-0.11131944746369778,-0.16648756178516147,-0.029849434396777792,-0.17788933350721017,0.5310883469843174,0.12477326214999014,0.036155742643241076,-0.17176686841503874,0.40394132261027826,0.28279193863083296,-0.24026708954657283,0.021680735490799623,0.5987009710774363,-0.1175816921696755,0.11420531215324928,-0.13539466586720172,0.3255825532806564,0.04974816977133818,-0.13373868779677883,-0.10195610888206043,0.04040520243489638,0.5149497498962744,0.2180703741904958,-0.045138104441173,0.14933376966739928,-0.10157583233911863,1.0,-0.15198693652368697,-0.0912958485973595,0.13748241448840118
TRENT,0.3326260836183922,0.8732682617524898,0.8033976012903096,-0.18590591536429094,0.8179466959497721,0.947151462188212,0.20222836207094247,-0.30900353137995895,0.9448210437802579,0.9721649822778154,0.8502414500343245,0.8030731004467685,0.8985420491814338,0.8428500405699885,0.8196528483142491,0.9079335708454047,0.9664363943703985,0.6138019208836633,0.5663482735048843,0.48214647771594077,0.8707143075662435,0.857417562390874,0.38261246617217876,0.9705917319797539,-0.6210557557371823,0.7243957331439768,0.5452736519403619,0.9077375955888831,0.0953296882131434,0.5574767243496099,0.9658908047539524,0.7424167142409333,0.18643314037826808,0.9579476437195673,0.8050161782537024,0.952213702907331,0.5073550693300968,0.8223574415005758,0.8918493974204535,0.9398025087446888,0.9189609526913062,0.40917784067519736,0.6124591523297013,0.6830170165825058,0.7313968359351039,0.8858105569855164,-0.15198693652368697,1.0,0.862709687077492,0.7685348937491167
ULTRACEMCO,0.2632761150596293,0.7522312939864875,0.7390259970030472,0.09088445367860461,0.8224956288456704,0.7541710375143533,0.2916613394119264,-0.07086801912203818,0.8496982008627371,0.8542273897452725,0.6154853235675891,0.9128725032708415,0.7733256165786805,0.6948337366245909,0.7726500103268846,0.8000991447869895,0.8912372228137858,0.6051443816304757,0.7585769143335784,0.5788643875936113,0.8413790395382581,0.8002210758427991,0.6591622026602069,0.8585446504510379,-0.5164922123303116,0.7954169631744704,0.7042690109161737,0.866647723940771,0.35765309339969187,0.5412249923460767,0.8615385112893842,0.5203175159535666,0.2618733893622515,0.8401290268058653,0.6170436127836857,0.8072909359266205,0.378481719284048,0.8161699660116353,0.6538570757688399,0.9291445547314875,0.7411306009815816,0.38342981764279255,0.4301593339307416,0.47352443648777504,0.6640466488557982,0.9383205841894161,-0.0912958485973595,0.862709687077492,1.0,0.755069175026264
WIPRO,0.3726865029119107,0.6712923800777447,0.8638831777439039,-0.11152644463616235,0.5384260077884682,0.7006442768546667,0.21660977606605347,-0.3156625769365436,0.6147110906537863,0.6716672102608661,0.7079520557543946,0.6391872270634242,0.8078141763773969,0.6364379917013334,0.8710740882485014,0.5079291250948931,0.7198040850813757,0.8925685861458652,0.4506227561202108,0.4279959184582534,0.6608030728140246,0.5029789676055764,0.3242221221692208,0.7495825007121393,-0.3979740555918016,0.8772769281153162,0.4904576603416153,0.6127070948631255,0.18728413125214186,0.4821607074308456,0.6639996600515087,0.418763263958134,0.33736651337120044,0.7060418981560589,0.6654946694449806,0.7107003016823632,0.46857082812825396,0.8273115878728059,0.6345479964304517,0.8021091899813616,0.8242753570422595,0.4991310010270842,0.4782364592417811,0.3702098337523754,0.8683009985757644,0.8239371977509482,0.13748241448840118,0.7685348937491167,0.755069175026264,1.0
